uei,start_date,end_date,duration_days,main_cause,location,districts,state,latitude,longitude,severity,area_affected,human_fatality,human_injured,human_displaced,animal_fatality,description_casualties_injured,extent_of_damage,event_source,event_source_id
UEI-EM-DAT-FL-1992-0003,1992-07-26,1992-07-31,5.0,Riverine flood,Orissa state,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1992-0333
UEI-EM-DAT-FL-1992-0004,1992-11-10,1992-11-10,0.0,Unknown,"Tamil Nadu, Kerala, Karnataka, Andhra Pradesh states",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1992-0483
UEI-EM-DAT-FL-1992-0005,1992-09-01,1992-09-01,0.0,Riverine flood,"Banda, Allahbad, Kanpur (Uttar Pradesh)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1992-0546
UEI-EM-DAT-FL-1993-0001,1993-07-08,1993-07-31,23.0,Unknown,"Punjab, Haryana, Himachal Pradesh,  Gujarat, Jammu and Kashmir, Rajasthan, Madhya Pradesh, Chandigarh, Assam  states",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1993-0042
UEI-EM-DAT-FL-1993-0002,1993-10-11,1993-10-21,10.0,Flash flood,Karnataka state,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1993-0218
UEI-EM-DAT-FL-1993-0003,1993-09-09,1993-09-17,8.0,Riverine flood,Uttar Pradesh,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1993-0325
UEI-EM-DAT-FL-1993-0004,1993-05-01,1993-05-01,0.0,Riverine flood,"Tripura, Karamganj (Assam)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1993-0326
UEI-EM-DAT-FL-1993-0005,1993-07-01,1993-07-01,0.0,Riverine flood,Himachal Pradesh,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1993-0570
UEI-EM-DAT-FL-1994-0001,1994-05-01,1994-10-01,0.0,Unknown,"Assam, Arunachal Pradesh, Jammu and Kashmir, Himachal, Punjab, Uttar Pradesh, Goa, Kerala, Gujarat states",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1994-0068
UEI-EM-DAT-FL-1994-0002,1994-08-17,1994-08-17,0.0,Riverine flood,New Delhi,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1994-0763
UEI-EM-DAT-FL-1995-0001,1995-09-01,1995-09-20,19.0,Riverine flood,"Bihar, Haryana, Punjab, Rajasthan, Himachal Pradesh, Jammu and Kasmir, Uttar Pradesh, West Bengal, Maharashtra states",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1995-0228
UEI-EM-DAT-FL-1995-0002,1995-09-05,1995-09-08,3.0,Riverine flood,Sikkim state,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1995-0485
UEI-EM-DAT-FL-1995-0003,1995-10-23,1995-10-23,0.0,Riverine flood,Andhra Pradesh,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1995-0491
UEI-EM-DAT-FL-1996-0001,1996-08-23,1996-08-23,0.0,Unknown,Jammu & Kashmir state,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1996-0181
UEI-EM-DAT-FL-1996-0002,1996-07-11,1996-07-11,0.0,Unknown,Uttar Pradesh,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1996-0183
UEI-EM-DAT-FL-1996-0003,1996-10-21,1996-10-25,4.0,Riverine flood,"Tamil Nadu, Andhra Pradesh, Kerala, Karnataka states",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1996-0245
UEI-EM-DAT-FL-1996-0004,1996-07-10,1996-07-24,14.0,Riverine flood,"West Bengal, Arunachal Pradesh, Assam",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1996-0496
UEI-EM-DAT-FL-1996-0005,1996-08-25,1996-09-01,7.0,Unknown,"Bihar, Assam, Gujarat, Haryana, Kerala, Rajasthan, Uttar Pradesh",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1996-0501
UEI-EM-DAT-FL-1996-0006,1996-07-17,1996-08-10,24.0,Riverine flood,"Kishanganj, Darbhanga, Sitamarhi, Saharsa districts (Bihar state)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1996-0503
UEI-EM-DAT-FL-1997-0001,1997-08-08,1997-08-14,6.0,Riverine flood,"Chandigarh, Chirgaon, Himalayan state of Himachal Pradesh.",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1997-0170
UEI-EM-DAT-FL-1997-0002,1997-08-22,1997-08-22,0.0,Coastal flood,Coastal districts of West Bengal  (no better info),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1997-0182
UEI-EM-DAT-FL-1997-0003,1997-09-01,1997-09-01,0.0,Unknown,"Andhra Pradesh, Arunachal Pradesh, Assam, Bihar, Gujarat, Himachal Pradesh, Jammu and Kashmir, Karnataka, Kerala, Maharashtra, Madyha Pradesh, Orissa, Punjab, Rajasthan, Sikkim, Uttar Pradesh, West Bengal states",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1997-0260
UEI-EM-DAT-FL-1997-0004,1997-06-22,1997-06-28,6.0,Riverine flood,"Mehsana, Gandhi Nagar, Ahmedabad, Kheda, Sabarkanda, Vadodra, Banaskanda, Surender Nagar districts (Gujarat state)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1997-0337
UEI-EM-DAT-FL-1997-0005,1997-08-01,1997-08-01,0.0,Unknown,West,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1997-0348
UEI-EM-DAT-FL-1997-0006,1997-09-19,1997-09-24,5.0,Riverine flood,Guntoor (Guntur) and Prakasham districts (Andhra Pradesh),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1997-0357
UEI-EM-DAT-FL-1998-0001,1998-08-01,1998-08-01,0.0,Unknown,"Assam, Arunachal, Bihar, Kerala, Meghalaya, Punjab, Sikkim, Uttar Pradesh, West Bengal states",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1998-0392
UEI-EM-DAT-FL-1998-0002,1998-09-16,1998-09-18,2.0,Flash flood,"Gujarat, Maharashtra states",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1998-0449
UEI-EM-DAT-FL-1998-0003,1998-09-20,1998-09-20,0.0,Unknown,"Andhra Pradesh, Hyderabad",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1998-0450
UEI-EM-DAT-FL-1999-0001,1999-07-11,1999-08-03,23.0,Riverine flood,"Assam, Bihar, Gujarat, Karnataka, Kerala, Tripura, West Bengal, Arunachal Pradesh, Punjab",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1999-0213
UEI-EM-DAT-FL-1999-0002,1999-09-01,1999-09-01,0.0,Unknown,"Uttar Pradesh, Bihar, West Bengal, Madhya Prasdeh, Delhi",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,1999-0371
UEI-EM-DAT-FL-2000-0001,2000-06-10,2000-06-10,0.0,Flash flood,"Yingkiang,Tuting villages (Upper Siang (70051) district, Arunachal Pradesh province), Along, Boleng villages (70054 district, Arunachal Pradesh province), Pasighat, Sika-bamin, Komlighat, Raneghat (70041 district, Arunachal Pradesh province), Tezu, Mahadevpur villages (Lohit district, Arunachal Pradesh province), Golaghat, Nagaon districts (Assam province),

",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2000-0332
UEI-EM-DAT-FL-2000-0002,2000-07-01,2000-07-01,0.0,Flash flood,"East Siang, 70041, West Siang, 70054, Upper Siang (70051), 70045, 70050, Lower Dibang Valley districts (Arunachal Pradesh province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2000-0444
UEI-EM-DAT-FL-2000-0003,2000-08-02,2000-08-30,28.0,Riverine flood,"Katihar, Sitamarhi districts (Bihar province), Kinnaur district (Himachal Pradesh province), Bankura, Barddhaman, Birbhum, Haora, Hugli, Maldah, Murshidabad, Nadia, North 24 Parganas, West Midnapore districts (West Bengal province), Pithoragarh, Naini Tal districts (Uttarakhand province), Ahmadabad district (Gujarat province), Andhra Pradesh, Assam, Arunachal Pradesh, Madhya Pradesh, Punjab, Uttar Pradesh, Maharashtra, Rajasthan, Chandigarh, Kerala",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2000-0445
UEI-EM-DAT-FL-2000-0004,2000-08-23,2000-08-31,8.0,Flash flood,"Adilabad, Cuddapah, East Godavari, Guntur, Hyderabad, Karimnagar, Khammam, Krishna, Kurnool, Mahbubnagar, Medak, Nalgonda, Nellore, Nizamabad, Prakasam, Rangareddi, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2000-0534
UEI-EM-DAT-FL-2000-0005,2000-09-18,2000-10-21,33.0,Riverine flood,"Birbhum, Bardhaman, Murshidabad, Maldah districts (West Bengal province), Dumka, Sahibganj, Deoghar districts (Jharkhand province), Banka, Bhagalpur, Munger, Sheikhpura districts (Bihar province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2000-0610
UEI-EM-DAT-FL-2000-0006,2000-10-19,2000-10-19,0.0,Unknown,North 24 Parganas district (West Bengal province),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2000-0738
UEI-EM-DAT-FL-2001-0001,2001-06-05,2001-06-22,17.0,Riverine flood,"Silchar city (Cachar district, Assam province), Patharkandi village (Karimganj district, Assam province), West Tripura district (Tripura province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2001-0243
UEI-EM-DAT-FL-2001-0002,2001-07-08,2001-07-10,2.0,Riverine flood,"Marshagal, Mahakalpada villages (Kendrapara district, Orissa province), Kakatpur, Astaranga, Kanas, Delanga villages (Puri district, Orissa province), Banki, Kantapada villages (Cuttack district, Orissa province), Balipatna villages (Khordha district, Orissa province), Atharmalik villages (Angul district, Orissa province), Jajpur, Jagatsinghpur, Kalahandi, Koraput, Bolangir, Nayagarh, Baleshwar, Bhadrak districts (Orissa province), Dhamtari, Raipur, Mahasamund, Janjgir-Champa, Raigarh districts (Chhattisgarh province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2001-0332
UEI-EM-DAT-FL-2001-0003,2001-06-01,2001-06-01,0.0,Unknown,"Hosdurg borough (Kanhangad city, Kasaragod district, Kerala province), Vertak Nagar area (Thane district, Maharashtra province), Bhandup area (Mumbai Suburban district, Maharashtra province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2001-0349
UEI-EM-DAT-FL-2001-0004,2001-07-04,2001-07-16,12.0,Riverine flood,"Idukki, Kottayam, Pattanamtitta, Kollam, Alappuzha districts (Kerala province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2001-0387
UEI-EM-DAT-FL-2001-0005,2001-08-01,2001-08-01,0.0,Riverine flood,"Aurangabad, Bhojpur, Gopalganj, Jehanabad, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Purba Champaran, Rohtas, Saran, Sitamarhi, Siwan, Vaishali districts (Bihar province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2001-0465
UEI-EM-DAT-FL-2001-0006,2001-08-01,2001-08-01,0.0,Unknown,Delhi province,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2001-0502
UEI-EM-DAT-FL-2001-0007,2001-08-20,2001-08-20,0.0,Unknown,"Gopalganj, Purba Champaran, Pashchim Champaran, Muzaffarpur, Vaishali, Saran districts (Bihar province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2001-0515
UEI-EM-DAT-FL-2001-0008,2001-09-01,2001-09-01,0.0,Flash flood,"Saran, Gopalganj, Purba Champaran, Madhubani districts (Bihar province), Uttar Pradesh province",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2001-0527
UEI-EM-DAT-FL-2001-0009,2001-09-07,2001-09-24,17.0,Unknown,"Saran, Gopalganj districts (Bihar province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2001-0794
UEI-EM-DAT-FL-2002-0001,2002-06-21,2002-08-28,68.0,Riverine flood,"Barpeta, Bongaigaon, Cachar, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Karimganj, Kokrajhar, Lakhimpur, Marigaon, Nagaon, Nalbari, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Araria, Begusarai, Bhagalpur, Darbhanga, Gopalganj, Katihar, Khagaria, Kishanganj, Madhepura, Madhubani, Muzaffarpur, Nalanda, Pashchim Champaran, Patna, Pruba Champaran, Purnia, Saharsa, Samastipur, Saran, Sheikhpura, Sheohar, Sitamarhi, Siwan, Supaul districts (Bihar province), Lahul and Spiti district (Himachal Pradesh province), Balaghat district (Madhya Pradesh province), Tehri Garhwal district (Uttarakhand province), Adilabad, Khammam, Karimnagar districts (Andhra Pradesh province), Jalpaiguri, Kochbihar, Darjiling districts (West Bengal province), Meghalaya, Tripura, Arunachal Pradesh, Gujarat, Kerala, Manipur, Maharashrta provinces ",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2002-0374
UEI-EM-DAT-FL-2002-0002,2002-08-11,2002-08-13,2.0,Riverine flood,"Tehri Garhwal district (Uttaranchal province), Bihar, Assam, Manipur provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2002-0490
UEI-EM-DAT-FL-2002-0003,2002-08-20,2002-08-20,0.0,Riverine flood,Balaghat district (Madhya Pradesh province),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2002-0539
UEI-EM-DAT-FL-2002-0004,2002-09-03,2002-09-06,3.0,Riverine flood,"Bharuch district (Gujarat province), Jalgaon, Nasik districts (Maharashtra province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2002-0568
UEI-EM-DAT-FL-2002-0005,2002-10-10,2002-10-16,6.0,Riverine flood,"Kannur, Kasaragod, Kozhikode, Malappuram, Thiruvananthapuram districts (Kerala province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2002-0650
UEI-EM-DAT-FL-2002-0006,2002-10-01,2002-10-01,0.0,Unknown,"Chennai, Coimbatore, Cuddalore districts (Tamil Nadu province",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2002-0729
UEI-EM-DAT-FL-2003-0001,2003-06-11,2003-10-10,121.0,Riverine flood,"Assam, Bihar, Tripura, West Bengal provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2003-0283
UEI-EM-DAT-FL-2003-0002,2003-07-15,2003-09-01,48.0,Riverine flood,"Khavda, Banni, Natkharana, Lakhpat villages (Kachchh district, Gujarat province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2003-0387
UEI-EM-DAT-FL-2003-0003,2003-08-27,2003-10-20,54.0,Riverine flood,"Cuttack, Jagatsinghpur, Kendrapara, Jajpur, Puri, Bolangir, Sonepur, Kalahandi, Rayagada, Gajapati, Baragarh, Koraput, Nayagarh, Ganjam, Angul districts (Orissa province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2003-0683
UEI-EM-DAT-FL-2003-0004,2003-07-16,2003-07-16,0.0,Flash flood,Kullu district (Himachal Pradesh province),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2003-0719
UEI-EM-DAT-FL-2003-0005,2003-08-07,2003-08-07,0.0,Flash flood,"Solang village (Kullu district, Himachal Pradesh)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2003-0720
UEI-EM-DAT-FL-2003-0006,2003-09-10,2003-09-10,0.0,Riverine flood,Uttar Pradesh province,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2003-0775
UEI-EM-DAT-FL-2004-0001,2004-04-10,2004-04-14,4.0,Riverine flood,"Leimapokpam, Thiyam, Lourembam, Nambol Laitonjam villages (Bishnupur district, Manipur province), Na-Orem, Pukhrambam, Sanjenbam villages (West Imphal district, Manipur province), Oinam, Khangabok villages (Thoubal district, Manipur province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2004-0178
UEI-EM-DAT-FL-2004-0002,2004-06-20,2004-08-01,0.0,Riverine flood,"Darbhanga, Madhubani, Sitamarhi, Banka, Bhagalpur, Muzaffarpur, Sheohar districts (Bihar province), West Tripura, South Tripura districts (Tripura province), Kamrup, Nalbari, Darrang, Sonitpur, Dhemaji, Lakhimpur districts (Assam province), Gujarat, Jammu and Kashmir provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2004-0298
UEI-EM-DAT-FL-2004-0003,2004-06-09,2004-06-11,2.0,Riverine flood,"Wayanad, Kozhikode, Kannur, Kasaragod districts (Kerala province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2004-0321
UEI-EM-DAT-FL-2004-0004,2004-09-20,2004-09-22,2.0,Flash flood,"Uttar Pradesh, Himachal Pradesh provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2004-0489
UEI-EM-DAT-FL-2004-0005,2004-10-07,2004-10-18,11.0,Flash flood,"Goalpara district (Assam province), Meghalaya, Arunachal Pradesh, West Bengal provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2004-0509
UEI-EM-DAT-FL-2004-0006,2004-08-01,2004-09-08,38.0,Riverine flood,"Uttarakhand, Gujarat, Maharashtra, Punjab, Haryana, Rajasthan provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2004-0734
UEI-EM-DAT-FL-2005-0001,2005-05-27,2005-05-27,0.0,Riverine flood,Mokokchung district (Nagaland province),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0314
UEI-EM-DAT-FL-2005-0002,2005-06-28,2005-07-15,17.0,Riverine flood,"Surat, Valsad, Navsari, Bharuch, Vadodara, Surendranagar, The Dangs, Ahmedabad, Anand, Kheda, Amreli, Bhavnagar, Junagadh, Rajkot, Narmada, Jamnagar, Gandhinagar, Sabarkantha districts (Gujarat province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0335
UEI-EM-DAT-FL-2005-0003,2005-07-09,2005-07-09,0.0,Riverine flood,"Digras, Nandgavan villages (Yavatmal district, Maharashtra province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0354
UEI-EM-DAT-FL-2005-0004,2005-06-26,2005-06-29,3.0,Riverine flood,"Sangla, Kalpa, Yangthang, Sumdo, Khab, Karcham, Leo, Akpa, Kharo villages (Kinnaur district, Himachal Pradesh province), Rampur Bushahr village (Shimla district, Himachal Pradesh province), Kullu, Bilaspur, Mandi districts (Himachal Pradesh)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0361
UEI-EM-DAT-FL-2005-0005,2005-07-07,2005-07-28,21.0,Riverine flood,"Yingkiong village (Upper Siang (70051) district, Arunachal Pradesh province), Seppa village (East Kameng (70040) district, Arunachal Pradesh province), Anini village (70050 district, Arunachal Pradesh province), Dibrugarh, Sonitpur, Sibsagar, Dhemaji, Tinsukia, Karimganj, Lakhimpur, Jorhat, Morigaon, Dhuburi, Goalpara, Barpeta districts (Assam province), Bahraich, Shravasti, Banda, Ballia, Lakhimpur Kheri, Kanpur, Varanasi, Mainpuri districts (Uttar Pradesh province), Haridwar, Uttarkashi, Naini Tal, Dehran Dun districts (Uttarakhand province), Muzaffarpur, Darbhanga, Madhubani districts (Bihar province), Birbhum district (West Bengal province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0375
UEI-EM-DAT-FL-2005-0006,2005-07-02,2005-07-15,13.0,Riverine flood,"Ashoknagar, Chhatarpur, Damoh, Jabalpur, Katni, Narsinghpur, Panna, Rewa, Sagar, Satna districts (Madhya Pradesh province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0398
UEI-EM-DAT-FL-2005-0007,2005-07-10,2005-07-10,0.0,Riverine flood,"Adilabad, Hyderabad, Karimnagar, Khammam, Mahbubnagar, Medak, Nalgonda, Nizamabad, Rangareddi, Warangal, East Godavari, Guntur, Krishna, Nellore, Prakasam, Srikakulam, Vishakhapatnam, Vizianagaram, West Godavari districts (Andhra Pradesh province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0399
UEI-EM-DAT-FL-2005-0008,2005-07-24,2005-08-05,12.0,Riverine flood,"Gujarat, Madhya Pradesh, Maharashtra, Goa, Orissa, Karnataka, Himachal Pradesh, Jammu and Kashmir provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0409
UEI-EM-DAT-FL-2005-0009,2005-08-26,2005-08-28,2.0,Flash flood,Azamgarh district (Uttar Pradesh province),Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0471
UEI-EM-DAT-FL-2005-0010,2005-07-23,2005-08-16,24.0,Riverine flood,"Karnataka, Andhra Pradesh provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0504
UEI-EM-DAT-FL-2005-0011,2005-09-16,2005-09-19,3.0,Riverine flood,"Himachal Pradesh, Uttar Pradesh, Uttarakhand provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0539
UEI-EM-DAT-FL-2005-0012,2005-09-14,2005-09-20,6.0,Riverine flood,"Raj Nandgaon, Durg districts (Chhattisgarh province), Baleshwar, Bhadrak, Jajpur districts (Orissa province), Bhandara, Gondiya, Nagpur districts (Maharashtra province), Balaghat, Katni, Jabalpur, Seoni districts (Madhya Pradesh province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0541
UEI-EM-DAT-FL-2005-0013,2005-10-21,2005-10-24,3.0,Riverine flood,"East Midnapore, South 24 Parganas, Barddhaman, Nadia districts (West Bengal province), Baleshwar district (Orissa province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0599
UEI-EM-DAT-FL-2005-0014,2005-09-22,2005-10-11,19.0,Riverine flood,"Surat, Vadodara, Bhavnagar, Panch Mahals, Narmada districts (Gujarat province)",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0603
UEI-EM-DAT-FL-2005-0015,2005-10-23,2005-11-13,21.0,Riverine flood,"Salem, Namakkal, Karur, Erode, Tiruchchirappalli, Vellore, Perambalur, Nagapattinam, Kanniyakumari, Dharmapuri, Madurai, Villupuram, Chennai, Cuddalore districts (Tamil Nadu province), Karaikal district (Puducherry province), Bangalore Rural, Bangalore Urban, Mysore districts (Karnataka province), Nellore, Chittoor, Vishakhapatnam, Srikakulam, Vizianagaram, Cuddapah districts (Andhra Pradesh province), West Bengal, Orissa provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0627
UEI-EM-DAT-FL-2005-0016,2005-12-02,2005-12-03,1.0,Riverine flood,Tamil Nadu province,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0677
UEI-EM-DAT-FL-2005-0017,2005-07-05,2005-08-14,40.0,Riverine flood,"Himachal Pradesh, Punjab, Jammu and Kashmir, Haryana provinces",Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,EM-DAT,2005-0746
